frame	"t, s"	id	type	Px	Py	Pt	Sx	Sy	St	Tx	Ty	Tt	mode	ctrl.img.filename
7216	83.897	50	A	1385.72	426.194	0	1390.2	422.921	-63.1926	1500	200	0	Tracking	default
7217	83.915	50	A	1385.97	425.897	0	1390.2	422.921	-63.2142	1500	200	0	Tracking	default
7218	83.933	50	A	1387.41	420.781	0	1390.2	422.921	-62.9788	1500	200	0	Tracking	default
7219	83.951	50	A	1390.77	405.163	0	1390.23	406.27	-61.9531	1500	200	0	Tracking	default
7220	83.967	50	A	1390.85	406.303	0	1390.23	406.27	-62.1052	1500	200	0	Tracking	default
7221	83.983	50	A	1390.96	405.251	0	1390.23	406.27	-62.0116	1500	200	0	Tracking	default
7222	84.001	50	A	1390.79	405.632	0	1390.23	406.27	-62.0223	1500	200	0	Tracking	default
7223	84.017	50	A	1397.72	388.115	0	1406.66	389.592	-61.4577	1500	200	0	Tracking	default
7224	84.033	50	A	1396.9	390.8	0	1390.25	389.619	-61.6091	1500	200	0	Tracking	default
7225	84.051	50	A	1396.92	389.287	0	1390.25	389.619	-61.4231	1500	200	0	Tracking	default
7226	84.069	50	A	1396.4	391.259	0	1390.25	389.619	-61.5539	1500	200	0	Tracking	default
7227	84.087	50	A	1404.19	372.292	0	1406.69	372.94	-60.9138	1500	200	0	Tracking	default
7228	84.105	50	A	1403.71	373.351	0	1406.69	372.94	-60.9402	1500	200	0	Tracking	default
7229	84.123	50	A	1404	372.436	0	1406.69	372.94	-60.887	1500	200	0	Tracking	default
7230	84.129	50	A	1403.64	373.249	0	1406.69	372.94	-60.8898	1500	200	0	Tracking	default
7231	84.146	50	A	1403.64	373.249	0	1406.69	372.94	-60.9176	1500	200	0	Tracking	default
7232	84.164	50	A	1409.36	364.954	0	1406.71	356.289	-61.3275	1500	200	0	Tracking	default
7233	84.178	50	A	1409.36	364.954	0	1406.71	356.289	-61.217	1500	200	0	Tracking	default
7234	84.196	50	A	1409.36	364.954	0	1406.71	356.289	-61.2146	1500	200	0	Tracking	default
7235	84.214	50	A	1409.79	365.024	0	1406.71	356.289	-61.3398	1500	200	0	Tracking	default
7236	84.232	50	A	1409.47	352.419	0	1406.71	356.289	-59.2576	1500	200	0	Tracking	default
7237	84.25	50	A	1411.6	347.3	0	1406.74	339.638	-58.991	1500	200	0	Tracking	default
7238	84.266	50	A	1411.51	347.976	0	1406.74	339.638	-59.0946	1500	200	0	Tracking	default
7239	84.284	50	A	1412.93	345.39	0	1406.74	339.638	-59.0699	1500	200	0	Tracking	default
7240	84.302	50	A	1412.93	345.39	0	1406.74	339.638	-59.0837	1500	200	0	Tracking	default
7241	84.32	50	A	1417.69	331.006	0	1423.18	322.96	-57.8368	1500	200	0	Tracking	default
7242	84.338	50	A	1417.32	331.403	0	1423.18	322.96	-57.798	1500	200	0	Tracking	default
7243	84.356	50	A	1416.53	322.496	0	1423.18	322.96	-55.6671	1500	200	0	Tracking	default
7244	84.374	50	A	1416	323.382	0	1423.18	322.96	-55.7021	1500	200	0	Tracking	default
7245	84.378	50	A	1416	323.382	0	1423.18	322.96	-55.7254	1500	200	0	Tracking	default
7246	84.396	50	A	1432.5	306	0	1439.61	306.282	-57.5388	1500	200	0	Tracking	default
7247	84.412	50	A	1432.5	306	0	1439.61	306.282	-57.5556	1500	200	0	Tracking	default
7248	84.428	50	A	1432.5	306	0	1439.61	306.282	-57.5404	1500	200	0	Tracking	default
7249	84.446	50	A	1432.5	306	0	1439.61	306.282	-57.5253	1500	200	0	Tracking	default
7250	84.464	50	A	1432.5	306	0	1439.61	306.282	-57.5106	1500	200	0	Tracking	default
7251	84.482	50	A	1432.25	305.75	0	1439.61	306.282	-57.3494	1500	200	0	Tracking	default
7252	84.5	50	A	1444.88	287.423	0	1439.64	289.631	-57.7783	1500	200	0	Tracking	default
7253	84.518	50	A	1445.5	286.5	0	1439.64	289.631	-57.7965	1500	200	0	Tracking	default
7254	84.536	50	A	1445.79	287.889	0	1439.64	289.631	-58.3585	1500	200	0	Tracking	default
7255	84.554	50	A	1446.14	287.24	0	1439.64	289.631	-58.3293	1500	200	0	Tracking	default
7256	84.572	50	A	1446.25	287.033	0	1439.64	289.631	-58.3106	1500	200	0	Tracking	default
7257	84.59	50	A	1451.8	276.9	0	1456.08	272.953	-57.9129	1500	200	0	Tracking	default
7258	84.596	50	A	1451.82	277.231	0	1456.08	272.953	-57.907	1500	200	0	Tracking	default
7259	84.613	50	A	1452	277.5	0	1456.08	272.953	-58.0353	1500	200	0	Tracking	default
7260	84.629	50	A	1452	277.5	0	1456.08	272.953	-58.2341	1500	200	0	Tracking	default
7261	84.645	50	A	1452	277.5	0	1456.08	272.953	-58.2373	1500	200	0	Tracking	default
7262	84.663	50	A	1452	278	0	1456.08	272.953	-58.4039	1500	200	0	Tracking	default
7263	84.681	50	A	1451.75	277.75	0	1456.08	272.953	-58.1775	1500	200	0	Tracking	default
7264	84.699	50	A	1452	277.5	0	1456.08	272.953	-58.2257	1500	200	0	Tracking	default
7265	84.717	50	A	1452	277.5	0	1456.08	272.953	-58.2263	1500	200	0	Tracking	default
7266	84.735	50	A	1452	277.5	0	1456.08	272.953	-58.2265	1500	200	0	Tracking	default
7267	84.751	50	A	1468.46	258.308	0	1472.51	256.274	-61.7514	1500	200	0	Tracking	default
7268	84.766	50	A	1468.31	258.538	0	1472.51	256.274	-61.7268	1500	200	0	Tracking	default
7269	84.782	50	A	1468.46	258.308	0	1472.51	256.274	-61.6949	1500	200	0	Tracking	default
7270	84.8	50	A	1468.46	258.308	0	1472.51	256.274	-61.6396	1500	200	0	Tracking	default
7271	84.818	50	A	1472.09	241.293	0	1472.54	239.623	-55.5806	1500	200	0	Tracking	default
7272	84.836	50	A	1471.97	241.567	0	1472.54	239.623	150.604	300	900	0	Tracking	default
7273	84.854	50	A	1472.45	241.19	0	1472.54	239.623	150.61	300	900	0	Tracking	default
7274	84.872	50	A	1471.97	241.567	0	1472.54	239.623	150.632	300	900	0	Tracking	default
7275	84.89	50	A	1485.4	224.892	0	1488.98	222.945	150.319	300	900	0	Tracking	default
7276	84.896	50	A	1485.17	224.986	0	1488.98	222.945	150.337	300	900	0	Tracking	default
7277	84.913	50	A	1483.54	223.98	0	1488.98	222.945	150.336	300	900	0	Tracking	default
7278	84.929	50	A	1483.54	223.98	0	1488.98	222.945	150.265	300	900	0	Tracking	default
7279	84.945	50	A	1483.53	224.009	0	1488.98	222.945	150.266	300	900	0	Tracking	default
7280	84.963	50	A	1483.53	224.009	0	1488.98	222.945	150.266	300	900	0	Tracking	default
7281	84.981	50	A	1483.48	224.151	0	1488.98	222.945	150.271	300	900	0	Tracking	default
7282	84.999	50	A	1481.5	223.5	0	1472.56	222.972	150.205	300	900	0	Tracking	default
7283	85.017	50	A	1480.65	223.972	0	1472.56	222.972	150.205	300	900	0	Tracking	default
7284	85.035	50	A	1480.56	224.119	0	1472.56	222.972	150.208	300	900	0	Tracking	default
7285	85.053	50	A	1463.59	231.542	0	1456.12	239.651	150.123	300	900	0	Tracking	default
7286	85.071	50	A	1462.9	232.3	0	1456.12	239.651	150.137	300	900	0	Tracking	default
7287	85.089	50	A	1428.11	243.688	0	1423.3	239.705	149.809	300	900	0	Tracking	default
7288	85.107	50	A	1427.32	244.367	0	1423.3	239.705	149.818	300	900	0	Tracking	default
7289	85.123	50	A	1411.97	248.695	0	1406.86	256.383	149.641	300	900	0	Tracking	default
7290	85.139	50	A	1412.03	248.657	0	1406.86	256.383	149.641	300	900	0	Tracking	default
7291	85.155	50	A	1384.21	262.28	0	1374.03	256.438	149.536	300	900	0	Tracking	default
7292	85.173	50	A	1384.59	262.034	0	1374.03	256.438	149.535	300	900	0	Tracking	default
7293	85.179	50	A	1384.59	262.034	0	1374.03	256.438	149.535	300	900	0	Tracking	default
7294	85.196	50	A	1384.59	262.034	0	1374.03	256.438	149.535	300	900	0	Tracking	default
7295	85.214	50	A	1384.59	262.034	0	1374.03	256.438	149.535	300	900	0	Tracking	default
7296	85.228	50	A	1384.34	262.138	0	1374.03	256.438	149.534	300	900	0	Tracking	default
7297	85.246	50	A	1384.59	263.853	0	1374.01	273.089	149.607	300	900	0	Tracking	default
7298	85.264	50	A	1381	268	0	1374.01	273.089	149.688	300	900	0	Tracking	default
7299	85.28	50	A	1383	268.5	0	1374.01	273.089	149.754	300	900	0	Tracking	default
7300	85.295	50	A	1376.16	270.592	0	1374.01	273.089	149.678	300	900	0	Tracking	default
7301	85.311	50	A	1376.16	270.592	0	1374.01	273.089	149.678	300	900	0	Tracking	default
7302	85.329	50	A	1361.42	269.615	0	1357.59	273.116	149.293	300	900	0	Tracking	default
7303	85.347	50	A	1362.3	270.4	0	1357.59	273.116	149.345	300	900	0	Tracking	default
7304	85.365	50	A	1336.47	282.118	0	1341.16	289.795	149.198	300	900	0	Tracking	default
7305	85.383	50	A	1331.54	282.973	0	1324.74	289.822	149.113	300	900	0	Tracking	default
7306	85.401	50	A	1331.29	283.134	0	1324.74	289.822	149.114	300	900	0	Tracking	default
7307	85.419	50	A	1315.43	288.362	0	1308.33	289.849	148.937	300	900	0	Tracking	default
7308	85.437	50	A	1315.08	288.312	0	1308.33	289.849	148.926	300	900	0	Tracking	default
7309	85.455	50	A	1315.8	288.6	0	1308.33	289.849	148.956	300	900	0	Tracking	default
7310	85.473	50	A	1315.5	288.5	0	1308.33	289.849	148.945	300	900	0	Tracking	default
7311	85.479	50	A	1315.49	287.968	0	1308.33	289.849	148.945	300	900	0	Tracking	default
7312	85.496	50	A	1315.37	287.711	0	1308.33	289.849	148.923	300	900	0	Tracking	default
7313	85.514	50	A	1315.37	287.711	0	1308.33	289.849	148.909	300	900	0	Tracking	default
7314	85.528	50	A	1311.47	290.414	0	1308.33	289.849	148.924	300	900	0	Tracking	default
7315	85.546	50	A	1318.28	283.777	0	1308.33	289.849	148.819	300	900	0	Tracking	default
7316	85.562	50	A	1318.28	283.777	0	1308.33	289.849	148.819	300	900	0	Tracking	default
7317	85.58	50	A	1318.28	283.777	0	1308.33	289.849	148.819	300	900	0	Tracking	default
7318	85.596	50	A	1318.28	283.777	0	1308.33	289.849	148.819	300	900	0	Tracking	default
7319	85.612	50	A	1313.25	288.969	0	1308.33	289.849	148.909	300	900	0	Tracking	default
7320	85.63	50	A	1304	293.5	0	1308.33	289.849	148.865	300	900	0	Tracking	default
7321	85.648	50	A	1304	292.5	0	1308.33	289.849	148.823	300	900	0	Tracking	default
7322	85.666	50	A	1289.25	303.25	0	1291.89	306.528	148.9	300	900	0	Tracking	default
7323	85.684	50	A	1266.12	316.365	0	1259.04	323.233	148.864	300	900	0	Tracking	default
7324	85.702	50	A	1266.85	315.657	0	1259.04	323.233	148.852	300	900	0	Tracking	default
7325	85.72	50	A	1266.85	315.657	0	1259.04	323.233	148.852	300	900	0	Tracking	default
7326	85.738	50	A	1266.85	315.657	0	1259.04	323.233	148.852	300	900	0	Tracking	default
7327	85.756	50	A	1266.97	315.637	0	1259.04	323.233	148.854	300	900	0	Tracking	default
7328	85.774	50	A	1266.97	315.637	0	1259.04	323.233	148.854	300	900	0	Tracking	default
7329	85.778	50	A	1266.97	315.637	0	1259.04	323.233	148.854	300	900	0	Tracking	default
7330	85.796	50	A	1267.07	315.569	0	1259.04	323.233	148.854	300	900	0	Tracking	default
7331	85.812	50	A	1266.85	315.717	0	1259.04	323.233	148.855	300	900	0	Tracking	default
7332	85.828	50	A	1266.74	315.784	0	1259.04	323.233	148.855	300	900	0	Tracking	default
7333	85.846	50	A	1266.62	315.865	0	1259.04	323.233	148.855	300	900	0	Tracking	default
7334	85.864	50	A	1265.1	316.844	0	1259.04	323.233	148.858	300	900	0	Tracking	default
7335	85.882	50	A	1265.23	316.763	0	1259.04	323.233	148.858	300	900	0	Tracking	default
7336	85.9	50	A	1264.07	317.478	0	1259.04	323.233	148.858	300	900	0	Tracking	default
7337	85.918	50	A	1262.14	318.944	0	1259.04	323.233	148.871	300	900	0	Tracking	default
7338	85.936	50	A	1262.35	318.769	0	1259.04	323.233	148.869	300	900	0	Tracking	default
7339	85.954	50	A	1259.01	320.622	0	1259.04	323.233	148.862	300	900	0	Tracking	default
7340	85.972	50	A	1261.2	319.61	0	1259.04	323.233	148.876	300	900	0	Tracking	default
7341	85.99	50	A	1255.9	322.8	0	1259.04	323.233	148.875	300	900	0	Tracking	default
7342	86.008	50	A	1257.5	322	0	1259.04	323.233	148.883	300	900	0	Tracking	default
7343	86.012	50	A	1246.84	328.765	0	1259.04	323.233	148.883	300	900	0	Tracking	default
7344	86.03	50	A	1242.55	328.915	0	1242.63	323.26	148.897	300	900	0	Tracking	default
7345	86.046	50	A	1242.55	328.915	0	1242.63	323.26	148.788	300	900	0	Tracking	default
7346	86.062	50	A	1214.3	344.4	0	1209.77	339.966	148.713	300	900	0	Tracking	default
7347	86.08	50	A	1215.6	345.7	0	1209.77	339.966	148.809	300	900	0	Tracking	default
7348	86.098	50	A	1214.76	344.897	0	1209.77	339.966	148.749	300	900	0	Tracking	default
7349	86.116	50	A	1215.62	342.577	0	1209.77	339.966	148.667	300	900	0	Tracking	default
7350	86.134	50	A	1208.09	347.79	0	1209.75	356.617	148.696	300	900	0	Tracking	default
7351	86.152	50	A	1208.33	348.112	0	1209.75	356.617	148.718	300	900	0	Tracking	default
7352	86.17	50	A	1208.08	348.304	0	1209.75	356.617	148.72	300	900	0	Tracking	default
7353	86.188	50	A	1202.75	351.75	0	1193.34	356.644	148.729	300	900	0	Tracking	default
7354	86.206	50	A	1202.88	352.829	0	1193.34	356.644	148.783	300	900	0	Tracking	default
7355	86.224	50	A	1187.84	361.38	0	1193.34	356.644	148.756	300	900	0	Tracking	default
7356	86.228	50	A	1187.3	360.6	0	1193.34	356.644	148.756	300	900	0	Tracking	default
7357	86.246	50	A	1187.3	360.6	0	1176.92	356.672	148.704	300	900	0	Tracking	default
7358	86.262	50	A	1156.45	385.35	0	1160.46	390.001	148.999	300	900	0	Tracking	default
7359	86.278	50	A	1158.6	385.084	0	1160.46	390.001	149.049	300	900	0	Tracking	default
7360	86.296	50	A	1158.71	384.935	0	1160.46	390.001	149.045	300	900	0	Tracking	default
7361	86.314	50	A	1158.69	385.294	0	1160.46	390.001	149.062	300	900	0	Tracking	default
7362	86.33	50	A	1152.5	388.5	0	1144.05	390.028	149.036	300	900	0	Tracking	default
7363	86.346	50	A	1152.5	388.5	0	1144.05	390.028	149.036	300	900	0	Tracking	default
7364	86.364	50	A	1150.59	388.008	0	1144.05	390.028	148.955	300	900	0	Tracking	default
7365	86.382	50	A	1149.51	387.878	0	1144.05	390.028	148.916	300	900	0	Tracking	default
7366	86.4	50	A	1141.19	391.539	0	1144.05	390.028	148.848	300	900	0	Tracking	default
7367	86.418	50	A	1136.5	394.5	0	1127.63	390.056	148.855	300	900	0	Tracking	default
7368	86.436	50	A	1139.4	393.3	0	1144.05	390.028	148.883	300	900	0	Tracking	default
7369	86.454	50	A	1113.16	409.209	0	1111.2	406.734	148.886	300	900	0	Tracking	default
7370	86.472	50	A	1112.19	409.582	0	1111.2	406.734	148.875	300	900	0	Tracking	default
7371	86.49	50	A	1091	413.5	0	1094.78	406.761	148.405	300	900	0	Tracking	default
7372	86.508	50	A	1103.51	408.741	0	1094.78	406.761	148.558	300	900	0	Tracking	default
7373	86.512	50	A	1067.2	424.577	0	1094.78	406.761	148.558	300	900	0	Tracking	default
7374	86.53	50	A	1067.2	424.577	0	1061.93	423.467	148.213	300	900	0	Tracking	default
7375	86.546	50	A	1067.05	424.379	0	1061.93	423.467	148.197	300	900	0	Tracking	default
7376	86.562	50	A	1063.5	433.5	0	1061.91	440.118	148.575	300	900	0	Tracking	default
7377	86.58	50	A	1063.5	433.5	0	1061.91	440.118	148.576	300	900	0	Tracking	default
7378	86.598	50	A	1063.5	433.5	0	1061.91	440.118	148.576	300	900	0	Tracking	default
7379	86.616	50	A	1064	433.5	0	1061.91	440.118	148.592	300	900	0	Tracking	default
7380	86.634	50	A	1063.5	434.5	0	1061.91	440.118	148.63	300	900	0	Tracking	default
7381	86.652	50	A	1063.5	433.5	0	1061.91	440.118	148.575	300	900	0	Tracking	default
7382	86.67	50	A	1063.5	433.5	0	1061.91	440.118	148.575	300	900	0	Tracking	default
7383	86.688	50	A	1063.69	434.082	0	1061.91	440.118	148.613	300	900	0	Tracking	default
7384	86.706	50	A	1063.66	434.084	0	1061.91	440.118	148.612	300	900	0	Tracking	default
7385	86.724	50	A	1062.65	434.317	0	1061.91	440.118	148.591	300	900	0	Tracking	default
7386	86.728	50	A	1062.5	434	0	1061.91	440.118	148.591	300	900	0	Tracking	default
7387	86.746	50	A	1059.77	435.654	0	1061.91	440.118	148.569	300	900	0	Tracking	default
7388	86.762	50	A	1059.77	435.654	0	1061.91	440.118	148.568	300	900	0	Tracking	default
7389	86.778	50	A	1059.76	435.592	0	1061.91	440.118	148.564	300	900	0	Tracking	default
7390	86.796	50	A	1052.65	439.269	0	1045.49	440.145	148.527	300	900	0	Tracking	default
7391	86.814	50	A	1056.52	437.707	0	1061.91	440.118	148.572	300	900	0	Tracking	default
7392	86.832	50	A	1043.11	449.862	0	1045.47	456.796	148.795	300	900	0	Tracking	default
7393	86.85	50	A	1017.43	458.519	0	1012.64	456.851	148.393	300	900	0	Tracking	default
7394	86.868	50	A	1017.33	458.479	0	1012.64	456.851	148.387	300	900	0	Tracking	default
7395	86.886	50	A	1017.43	458.519	0	1012.64	456.851	148.393	300	900	0	Tracking	default
7396	86.902	50	A	1017.64	458.396	0	1012.64	456.851	148.393	300	900	0	Tracking	default
7397	86.918	50	A	1017.93	458.961	0	1012.64	456.851	148.437	300	900	0	Tracking	default
7398	86.936	50	A	1017.5	459	0	1012.64	456.851	148.424	300	900	0	Tracking	default
7399	86.954	50	A	1017.3	459.4	0	1012.64	456.851	148.44	300	900	0	Tracking	default
7400	86.972	50	A	1017.38	459.856	0	1012.64	456.851	148.469	300	900	0	Tracking	default
7401	86.99	50	A	1012.89	462.547	0	1012.64	456.851	148.465	300	900	0	Tracking	default
7402	87.006	50	A	1013.31	462.583	0	1012.64	456.851	148.483	300	900	0	Tracking	default
7403	87.022	50	A	986.337	483.644	0	979.765	490.207	148.759	300	900	0	Tracking	default
7404	87.04	50	A	986.391	485.297	0	979.765	490.207	148.862	300	900	0	Tracking	default
7405	87.046	50	A	982.414	489.498	0	979.765	490.207	148.862	300	900	0	Tracking	default
7406	87.063	50	A	982.365	489.261	0	979.765	490.207	148.972	300	900	0	Tracking	default
7407	87.079	50	A	982.365	489.261	0	979.765	490.207	148.955	300	900	0	Tracking	default
7408	87.095	50	A	975.952	494.513	0	979.765	490.207	149.042	300	900	0	Tracking	default
7409	87.113	50	A	975.934	494.496	0	979.765	490.207	149.04	300	900	0	Tracking	default
7410	87.131	50	A	947.8	510.1	0	946.914	506.913	148.957	300	900	0	Tracking	default
7411	87.149	50	A	948.482	509.675	0	946.914	506.913	148.956	300	900	0	Tracking	default
7412	87.167	50	A	946.377	510.967	0	946.914	506.913	148.957	300	900	0	Tracking	default
7413	87.185	50	A	946.243	511.576	0	946.914	506.913	148.992	300	900	0	Tracking	default
7414	87.203	50	A	946.209	511.592	0	946.914	506.913	148.992	300	900	0	Tracking	default
7415	87.221	50	A	945.972	512.233	0	946.914	506.913	149.025	300	900	0	Tracking	default
7416	87.239	50	A	945.7	512.4	0	946.914	506.913	149.025	300	900	0	Tracking	default
7417	87.257	50	A	941.265	515.559	0	946.889	523.564	149.057	300	900	0	Tracking	default
7418	87.261	50	A	942.455	514.528	0	946.889	523.564	149.057	300	900	0	Tracking	default
7419	87.279	50	A	942.455	514.528	0	946.889	523.564	149.036	300	900	0	Tracking	default
7420	87.295	50	A	908	535.5	0	897.625	540.297	149.057	300	900	0	Tracking	default
7421	87.311	50	A	908.75	535.25	0	914.038	540.27	149.071	300	900	0	Tracking	default
7422	87.329	50	A	908.338	535.397	0	897.625	540.297	149.064	300	900	0	Tracking	default
7423	87.347	50	A	908.426	535.544	0	914.038	540.27	149.078	300	900	0	Tracking	default
7424	87.365	50	A	908.426	535.544	0	914.038	540.27	149.078	300	900	0	Tracking	default
7425	87.383	50	A	907.845	535.591	0	897.625	540.297	149.057	300	900	0	Tracking	default
7426	87.401	50	A	907.75	535.25	0	897.625	540.297	149.029	300	900	0	Tracking	default
7427	87.419	50	A	905.279	535.755	0	897.625	540.297	148.961	300	900	0	Tracking	default
7428	87.437	50	A	905.208	535.654	0	897.625	540.297	148.951	300	900	0	Tracking	default
7429	87.455	50	A	905.309	535.584	0	897.625	540.297	148.95	300	900	0	Tracking	default
7430	87.473	50	A	905.208	535.654	0	897.625	540.297	148.951	300	900	0	Tracking	default
7431	87.491	50	A	904.595	536.068	0	897.625	540.297	148.954	300	900	0	Tracking	default
7432	87.495	50	A	904.749	536.092	0	897.625	540.297	148.954	300	900	0	Tracking	default
7433	87.513	50	A	902.75	537.75	0	897.625	540.297	148.963	300	900	0	Tracking	default
7434	87.529	50	A	902.75	537.75	0	897.625	540.297	148.995	300	900	0	Tracking	default
7435	87.545	50	A	902.75	537.75	0	897.625	540.297	148.994	300	900	0	Tracking	default
7436	87.563	50	A	899.831	539.764	0	897.625	540.297	149.013	300	900	0	Tracking	default
7437	87.581	50	A	899.946	539.638	0	897.625	540.297	149.009	300	900	0	Tracking	default
7438	87.599	50	A	895.659	543.141	0	897.625	540.297	149.074	300	900	0	Tracking	default
7439	87.617	50	A	893.5	546.5	0	897.625	540.297	149.222	300	900	0	Tracking	default
7440	87.635	50	A	893.5	546.5	0	897.625	540.297	149.222	300	900	0	Tracking	default
7441	87.653	50	A	876.824	551.446	0	881.187	556.975	148.856	300	900	0	Tracking	default
7442	87.669	50	A	873.397	553.241	0	864.773	557.003	148.835	300	900	0	Tracking	default
7443	87.685	50	A	856.233	561.878	0	848.359	557.03	148.704	300	900	0	Tracking	default
7444	87.703	50	A	855.772	561.812	0	848.359	557.03	148.678	300	900	0	Tracking	default
7445	87.721	50	A	840.441	565.235	0	831.922	573.708	148.222	300	900	0	Tracking	default
7446	87.739	50	A	840.573	565.075	0	831.922	573.708	148.216	300	900	0	Tracking	default
7447	87.757	50	A	810.055	586.375	0	815.484	590.387	148.413	300	900	0	Tracking	default
7448	87.761	50	A	811.397	584.662	0	815.484	590.387	148.414	300	900	0	Tracking	default
7449	87.779	50	A	799.843	597.492	0	815.484	590.387	148.341	300	900	0	Tracking	default
7450	87.797	50	A	799.843	597.492	0	799.046	607.065	148.82	300	900	0	Tracking	default
7451	87.811	50	A	799.953	596.505	0	799.07	590.414	148.742	300	900	0	Tracking	default
7452	87.829	50	A	775.485	602.968	0	766.219	607.12	147.998	300	900	0	Tracking	default
7453	87.845	50	A	775.281	603.024	0	766.219	607.12	148.004	300	900	0	Tracking	default
7454	87.861	50	A	775	603	0	766.219	607.12	147.998	300	900	0	Tracking	default
7455	87.889	50	A	764.606	613.866	0	766.219	607.12	148.373	300	900	0	Tracking	default
7456	87.905	50	A	765.201	613.665	0	766.219	607.12	148.389	300	900	0	Tracking	default
7457	87.923	50	A	767.697	615.562	0	766.194	623.77	148.697	300	900	0	Tracking	default
7458	87.941	50	A	767.621	615.568	0	766.194	623.77	148.692	300	900	0	Tracking	default
7459	87.945	50	A	738.512	640.89	0	766.194	623.77	148.691	300	900	0	Tracking	default
7460	87.963	50	A	738.929	637.918	0	733.343	640.476	149.427	300	900	0	Tracking	default
7461	87.979	50	A	738.929	637.918	0	733.343	640.476	149.162	300	900	0	Tracking	default
7462	87.995	50	A	733.095	643.719	0	733.343	640.476	149.388	300	900	0	Tracking	default
7463	88.013	50	A	733.129	643.772	0	733.343	640.476	149.394	300	900	0	Tracking	default
7464	88.031	50	A	733.154	643.839	0	733.343	640.476	149.401	300	900	0	Tracking	default
7465	88.049	50	A	733.095	643.719	0	733.343	640.476	149.386	300	900	0	Tracking	default
7466	88.067	50	A	728.476	645.509	0	733.343	640.476	149.291	300	900	0	Tracking	default
7467	88.085	50	A	695	666.5	0	700.467	673.833	149.411	300	900	0	Tracking	default
7468	88.103	50	A	695.253	663.232	0	700.491	657.182	149.075	300	900	0	Tracking	default
7469	88.121	50	A	695.253	663.232	0	700.491	657.182	149.075	300	900	0	Tracking	default
7470	88.139	50	A	697.956	660.926	0	700.491	657.182	149.003	300	900	0	Tracking	default
7471	88.157	50	A	682.1	669.2	0	684.053	673.86	148.865	300	900	0	Tracking	default
7472	88.161	50	A	682.1	669.2	0	684.053	673.86	148.866	300	900	0	Tracking	default
7473	88.179	50	A	668.08	677.344	0	684.053	673.86	148.89	300	900	0	Tracking	default
7474	88.195	50	A	668.08	677.344	0	667.64	673.887	148.829	300	900	0	Tracking	default
7475	88.211	50	A	667.986	677.175	0	667.64	673.887	148.803	300	900	0	Tracking	default
7476	88.229	50	A	648.65	684.55	0	651.202	690.566	148.282	300	900	0	Tracking	default
7477	88.247	50	A	648.777	684.515	0	651.202	690.566	148.287	300	900	0	Tracking	default
7478	88.265	50	A	648.735	684.527	0	651.202	690.566	148.287	300	900	0	Tracking	default
7479	88.281	50	A	629.85	692.05	0	634.788	690.593	147.766	300	900	0	Tracking	default
7480	88.297	50	A	630.8	692.6	0	634.788	690.593	147.911	300	900	0	Tracking	default
7481	88.313	50	A	610.351	699.211	0	601.937	707.298	147.09	300	900	0	Tracking	default
7482	88.331	50	A	612.5	700.5	0	601.937	707.298	147.441	300	900	0	Tracking	default
7483	88.349	50	A	601.059	702.235	0	601.937	707.298	146.692	300	900	0	Tracking	default
7484	88.367	50	A	601.176	702.206	0	601.937	707.298	146.699	300	900	0	Tracking	default
7485	88.385	50	A	596.941	704.265	0	601.937	707.298	146.604	300	900	0	Tracking	default
7486	88.403	50	A	596.794	704.177	0	601.937	707.298	146.58	300	900	0	Tracking	default
7487	88.421	50	A	562.55	718.521	0	552.672	724.032	145.335	300	900	0	Tracking	default
7488	88.439	50	A	562.438	718.664	0	552.672	724.032	145.345	300	900	0	Tracking	default
7489	88.445	50	A	562.16	718.683	0	552.672	724.032	145.349	300	900	0	Tracking	default
7490	88.462	50	A	560.5	719.5	0	552.672	724.032	145.327	300	900	0	Tracking	default
7491	88.48	50	A	560.5	719.5	0	552.672	724.032	145.281	300	900	0	Tracking	default
7492	88.494	50	A	562.6	719.2	0	552.672	724.032	145.454	300	900	0	Tracking	default
7493	88.512	50	A	547.9	725.3	0	552.672	724.032	144.822	300	900	0	Tracking	default
7494	88.53	50	A	546.75	724.25	0	536.258	724.059	144.531	300	900	0	Tracking	default
7495	88.548	50	A	513.966	737.414	0	503.407	740.765	142.743	300	900	0	Tracking	default
7496	88.566	50	A	516.407	735.541	0	519.82	740.737	142.743	300	900	0	Tracking	default
7497	88.584	50	A	516.253	735.658	0	519.82	740.737	142.753	300	900	0	Tracking	default
7498	88.602	50	A	516.222	735.624	0	519.82	740.737	142.751	300	900	0	Tracking	default
7499	88.62	50	A	516.222	735.624	0	519.82	740.737	142.757	300	900	0	Tracking	default
7500	88.638	50	A	516.236	735.62	0	519.82	740.737	142.758	300	900	0	Tracking	default
7501	88.656	50	A	516.246	735.617	0	519.82	740.737	142.759	300	900	0	Tracking	default
7502	88.674	50	A	513.3	738.1	0	503.407	740.765	142.801	300	900	0	Tracking	default
7503	88.678	50	A	513.3	738.1	0	503.407	740.765	142.801	300	900	0	Tracking	default
7504	88.696	50	A	513.3	738.1	0	503.407	740.765	142.801	300	900	0	Tracking	default
7505	88.712	50	A	489.5	756.5	0	486.969	757.443	142.942	300	900	0	Tracking	default
7506	88.729	50	A	489.5	756.5	0	486.969	757.443	142.866	300	900	0	Tracking	default
7507	88.745	50	A	485.404	761.519	0	486.969	757.443	143.249	300	900	0	Tracking	default
